actorId,primaryName,validCount,averRating,averVote
nm0304532,Ron Gans,4,4.75,74.25
nm0366573,Veronica Hart,42,6.202380952380953,74.23809523809524
nm2190035,Hamid Abdolmaleki,5,5.24,74.2
nm1234006,Harish Raj,5,7.160000000000001,74.2
nm0221454,Johnny Desmond,5,5.9399999999999995,74.2
nm0221835,Manos Destounis,10,5.0600000000000005,74.2
nm0797827,Vic Silayan,10,6.209999999999999,74.2
nm0043602,Ayako Kawahara,5,6.380000000000001,74.2
nm0563413,Irina Mazurkevich,6,5.699999999999999,74.16666666666667
nm0785055,Viktor Sergachyov,6,6.416666666666667,74.16666666666667
nm0713612,Atefeh Razavi,6,6.583333333333333,74.16666666666667
nm2518469,Victoria Broom,6,4.75,74.16666666666667
nm0163588,Aimé Clariond,31,6.406451612903226,74.16129032258064
nm0894964,Odile Versois,19,6.121052631578948,74.15789473684211
nm0837674,Sujatha,27,6.751851851851852,74.14814814814815
nm0643508,Claudio Obregón,10,6.529999999999999,74.1
nm0677595,Pascale Petit,24,5.841666666666665,74.08333333333333
nm0882398,Chand Usmani,14,6.3,74.07142857142857
nm0501471,Michel Lemoine,15,5.686666666666667,74.06666666666666
nm0318854,Walter Giller,40,5.7425,74.05
nm0863784,Aleksandr Timoshkin,4,6.9,74.0
nm0004472,Nutan Prasad,38,7.131578947368421,74.0
nm0879613,Osman Türkoglu,3,7.1000000000000005,74.0
nm0260872,Bella Esperance,11,5.3999999999999995,74.0
nm0709424,Federica Ranchi,3,4.333333333333333,74.0
nm0045133,Baby Peggy,4,6.975,74.0
nm7786026,Miu Le,5,7.08,74.0
nm3081317,Norma Angélica,3,6.566666666666666,74.0
nm2086809,Moronai Kanekoa,3,7.033333333333334,74.0
nm4486395,Adil Ibrahim,3,5.766666666666667,74.0
nm3717499,Leon Jay Williams,4,5.324999999999999,74.0
nm0519318,Anna Longhi,3,4.866666666666666,74.0
nm1766024,Falcon,3,6.3999999999999995,74.0
nm0448082,James Kenney,5,6.32,74.0
nm0485453,Mara Lane,9,5.588888888888889,74.0
nm1904242,Nahana,6,6.283333333333334,74.0
nm4944598,Hengameh Hamidzadeh,3,4.633333333333334,74.0
nm0008724,Dawlat Abyad,5,6.459999999999999,74.0
nm0952995,Leia Zanganeh,4,4.824999999999999,74.0
nm0091496,Joanna Bogacka,3,6.066666666666666,74.0
nm0274817,Noel Ferrier,4,6.0,74.0
nm0939328,Shu-Kei Wong,6,6.016666666666666,74.0
nm0812983,Pilar Soler,3,6.0,74.0
nm4687733,Sei Andô,8,5.949999999999999,74.0
nm0926355,Sewell Whitney,7,5.985714285714286,74.0
nm0508970,Todd Licea,3,6.5,74.0
nm0105232,Richard Branson,3,7.599999999999999,74.0
nm0013741,Ramón Agirre,17,6.029411764705881,74.0
nm2381878,Natasha Allan,3,5.133333333333333,74.0
nm0008932,David Abraham,41,6.656097560975609,73.95121951219512
nm0752878,Tim Ryan,17,6.082352941176471,73.94117647058823
nm0698956,Athinodoros Prousalis,13,5.023076923076923,73.92307692307692
nm0588922,Marvin Miller,12,5.175,73.91666666666667
nm0410908,Ayumi Ishida,11,7.036363636363638,73.9090909090909
nm0957668,Salah Zulfakar,19,6.3578947368421055,73.89473684210526
nm0083714,Reed Birney,9,6.111111111111111,73.88888888888889
nm0306659,Eva Garden,9,4.611111111111111,73.88888888888889
nm0020600,Jack Allen,7,6.07142857142857,73.85714285714286
nm0090981,Wolfgang Bodison,7,6.171428571428571,73.85714285714286
nm0022508,Zephi Alsec,12,7.041666666666667,73.83333333333333
nm0610699,Ladislav Mrkvicka,6,5.816666666666666,73.83333333333333
nm0033909,Rengin Arda,11,6.354545454545455,73.81818181818181
nm0167395,Andy Clyde,55,6.5981818181818195,73.8
nm0230738,Carlos Eduardo Dolabella,5,6.08,73.8
nm1181578,Hamadoun Kassogué,5,6.88,73.8
nm0052703,Maurice Baquet,9,5.8999999999999995,73.77777777777777
nm0019500,Somy Ali,9,5.477777777777778,73.77777777777777
nm0739104,Anatoliy Romashin,21,6.385714285714284,73.76190476190476
nm1696698,Sherin,4,5.9,73.75
nm1758681,Joseph Bitangcol,4,6.824999999999999,73.75
nm0210615,Agnes De Nul,8,5.7875,73.75
nm0567957,Ray McDonald,4,5.525,73.75
nm0505180,Bill LeVasseur,4,6.949999999999999,73.75
nm0184317,Miguel Couturier,4,5.325,73.75
nm3472006,Kholidi Asadil Alam,4,6.75,73.75
nm0066801,Istref Begolli,4,7.175000000000001,73.75
nm0948555,Jean Yonnel,7,6.242857142857143,73.71428571428571
nm0482714,Wilson Lam,14,6.021428571428571,73.71428571428571
nm0412910,Ramana Murthi J.V.,10,8.03,73.7
nm2191478,Ladan Mostofi,10,4.58,73.7
nm0237281,Alfred Drayton,12,6.208333333333335,73.66666666666667
nm3016406,Angela Relucio,3,6.266666666666667,73.66666666666667
nm0019271,Irina Alfyorova,18,6.694444444444443,73.66666666666667
nm0678251,Bogoljub Petrovic,3,7.1000000000000005,73.66666666666667
nm0793668,Kôji Shimizu,3,5.733333333333334,73.66666666666667
nm3729695,Bobby Max,3,4.533333333333334,73.66666666666667
nm3089570,Lino Guanciale,6,5.883333333333333,73.66666666666667
nm5421994,Karina Salim,3,7.033333333333332,73.66666666666667
nm0252677,Darina Al Joundi,3,6.366666666666667,73.66666666666667
nm0578393,James Melton,3,6.166666666666667,73.66666666666667
nm0015000,Ajit,71,6.125352112676057,73.66197183098592
nm0097121,Tony Vorno,8,5.075,73.625
nm2694523,Karimah Mukhtar,8,5.6375,73.625
nm0185629,Ioana Craciunescu,8,6.949999999999999,73.625
nm0081976,József Bihari,18,6.572222222222222,73.61111111111111
nm2840642,Thomas Aske Berg,5,7.06,73.6
nm0758573,Perry Salles,5,3.2399999999999998,73.6
nm1515522,Seif Allah Mokhtar,5,5.539999999999999,73.6
nm0017731,Kay Aldridge,7,6.414285714285714,73.57142857142857
nm0303276,Igor Galo,7,7.042857142857143,73.57142857142857
nm5438354,Marylee Osborne,7,5.814285714285715,73.57142857142857
nm0419655,Jayachitra,27,7.170370370370368,73.55555555555556
nm0174092,Lisa Comshaw,11,3.8909090909090907,73.54545454545455
nm1770376,Sharifah Amani,15,7.1,73.53333333333333
nm0838503,Lydia Shum,21,6.299999999999999,73.52380952380952
nm0348849,Andrey Gusev,4,6.324999999999999,73.5
nm0271186,Kamill Feleki,6,6.733333333333333,73.5
nm0704696,Juan Pablo Raba,4,6.175,73.5
nm0208372,Luigi De Filippo,4,6.4750000000000005,73.5
nm0043395,Daisuke Awaji,4,7.1,73.5
nm1698743,Walt Dongo,4,7.1000000000000005,73.5
nm0420717,Thanasis Tzeneralis,6,6.766666666666667,73.5
nm1570665,Hussien El Imam,6,5.0,73.5
nm0484812,Cullen Landis,10,6.6800000000000015,73.5
nm0531759,J. Farrell MacDonald,79,5.92151898734177,73.49367088607595
nm0043259,Aki Avni,13,5.8538461538461535,73.46153846153847
nm0928472,Lois Wilde,9,5.455555555555556,73.44444444444444
nm5433303,Dheer Charan Srivastav,7,7.0857142857142845,73.42857142857143
nm2698535,Ryûnosuke Kawai,12,5.733333333333333,73.41666666666667
nm0152447,Lia Chapman,5,6.119999999999999,73.4
nm0443730,Tim Kazurinsky,5,5.66,73.4
nm0256589,Maria Emo,5,6.42,73.4
nm0039880,Ini Assmann,5,4.42,73.4
nm0545607,Elio Marchi,5,6.659999999999999,73.4
nm0464613,Abdoulaye Komboudri,5,6.739999999999999,73.4
nm0538423,Tamara Makarova,18,6.999999999999999,73.38888888888889
nm0439371,Vassili Karis,23,4.9739130434782615,73.34782608695652
nm0671415,Petr Pelzer,3,5.3,73.33333333333333
nm0031199,Florin Anton,3,7.7,73.33333333333333
nm2949014,Santino Fontana,3,6.333333333333333,73.33333333333333
nm0765791,Kazunori Sasaki,3,6.666666666666667,73.33333333333333
nm3921940,Elise Lhomeau,3,6.466666666666666,73.33333333333333
nm0267483,Massimo Farinelli,3,5.5,73.33333333333333
nm2465754,Naoyuki Morita,3,6.466666666666666,73.33333333333333
nm4352297,Erdogan Esenboga,3,7.233333333333333,73.33333333333333
nm0668391,Louis Payne,3,4.366666666666666,73.33333333333333
nm0731376,Lynne Roberts,43,6.3604651162790695,73.27906976744185
nm0497687,Kin-Yan Lee,4,5.35,73.25
nm0494532,Ted Le Plat,4,4.85,73.25
nm0603759,Pola Morelli,4,6.75,73.25
nm0845607,Oktay Sözbir,4,6.85,73.25
nm1330785,Lukás Latinák,5,5.82,73.2
nm2778406,Bhama,26,5.5807692307692305,73.1923076923077
nm0351717,Pat Ha,27,6.107407407407408,73.18518518518519
nm0405814,Anita Höfer,6,6.316666666666667,73.16666666666667
nm3568571,Steve Diasparra,6,3.616666666666666,73.16666666666667
nm0026560,Daniel Anderson,6,4.833333333333333,73.16666666666667
nm0893303,Anna Ventura,7,6.1,73.14285714285714
nm0656526,Jacqueline Pagnol,9,6.277777777777778,73.11111111111111
nm0058342,Grazyna Barszczewska,9,5.722222222222222,73.11111111111111
nm0016013,Luis Alarcón,16,6.874999999999999,73.0625
nm2717717,David Masterson,4,5.175,73.0
nm0033037,Humberto Arango,4,6.374999999999999,73.0
nm5428349,Sayu Kubota,3,6.566666666666666,73.0
nm0659078,Amaliya Panakhova,3,7.066666666666666,73.0
nm1209936,Tony the Horse,3,6.5,73.0
nm0599907,Ritchie Montgomery,3,7.566666666666667,73.0
nm1375706,Cameron Mainwaring,3,6.466666666666666,73.0
nm0915266,Jürgen Watzke,4,7.199999999999999,73.0
nm3237953,Maddisyn Carter,3,5.6000000000000005,73.0
nm0229066,Mostefa Djadjam,3,5.8,73.0
nm0369793,Phyllis Haver,15,6.780000000000001,73.0
nm0187608,Isolda Cresta,3,6.900000000000001,73.0
nm0177059,Gwendolyn Hung,5,5.18,73.0
nm0551243,Zena Marshall,9,5.644444444444445,73.0
nm0601141,Dorothy Moore,4,5.8999999999999995,73.0
nm0606169,Georgi Morozyuk,3,7.233333333333334,73.0
nm4207847,Leeann Aubuchon,5,4.48,73.0
nm1760669,Yû Yamada,3,5.833333333333333,73.0
nm0356392,Bernard Haller,3,5.833333333333333,73.0
nm0437591,Leonid Kanevskiy,5,6.3,73.0
nm1925143,Audrey Elizabeth Evans,3,5.0,73.0
nm0351361,Gökben,3,5.333333333333333,73.0
nm0071428,Péter Benkö,3,6.366666666666667,73.0
nm0845141,Pedro Mari Sánchez,9,6.222222222222221,73.0
nm0649012,Peter Oosthoek,3,6.366666666666667,73.0
nm0315984,Fosco Giachetti,26,6.638461538461537,72.96153846153847
nm0794887,Naum Shopov,21,6.747619047619047,72.95238095238095
nm0232319,Robert Donavan,15,5.199999999999999,72.93333333333334
nm0546531,Vera Maretskaya,12,6.800000000000001,72.91666666666667
nm0082212,Bülent Bilgiç,19,6.094736842105263,72.89473684210526
nm0337220,Paolo Graziosi,9,6.666666666666666,72.88888888888889
nm0240836,Tom Dugan,9,6.2555555555555555,72.88888888888889
nm0396071,Soad Hosny,76,5.794736842105263,72.84210526315789
nm0218664,Athena Demos,6,5.783333333333332,72.83333333333333
nm2733344,David Gries,6,6.233333333333333,72.83333333333333
nm2043521,Anon Saisangcharn,5,5.7,72.8
nm0698562,Sergei Prokhanov,5,7.220000000000001,72.8
nm0170110,Husein Cokic,5,7.140000000000001,72.8
nm0172806,Frank Collison,5,7.019999999999999,72.8
nm0730849,Beatrice Roberts,4,6.125,72.75
nm2102481,Micha Celektar,4,7.2749999999999995,72.75
nm0650152,Vera Orlova,4,7.025,72.75
nm0660786,Pervin Par,24,6.120833333333334,72.75
nm1294575,Dimples Romana,4,6.7,72.75
nm1399925,Kenta Miyake,4,6.95,72.75
nm0537345,Nuno Leal Maia,16,5.168749999999999,72.75
nm0143684,Geneviève Casile,4,6.425,72.75
nm1517325,Michal Aniol,8,4.975,72.75
nm0451450,Leonid Kharitonov,8,6.6499999999999995,72.75
nm0111030,Estelle Brody,4,6.1499999999999995,72.75
nm0162179,Antonio Cifariello,18,5.972222222222221,72.72222222222223
nm0871020,Cordula Trantow,10,6.539999999999999,72.7
nm5397578,Szabó Antal,10,7.56,72.7
nm0575754,Ofelia Medina,16,6.6375,72.6875
nm0892826,Pilar Velázquez,19,4.9947368421052625,72.6842105263158
nm0266611,Mark Famiglietti,3,5.633333333333333,72.66666666666667
nm0939079,Goon Chung Wong,3,6.233333333333333,72.66666666666667
nm0007787,Taalai Abazova,3,7.366666666666667,72.66666666666667
nm1532212,Hawick Hau-Wai Lau,3,4.3,72.66666666666667
nm2681613,Irshadi Bagas,3,6.133333333333333,72.66666666666667
nm5397122,Annie Chen,3,3.8333333333333335,72.66666666666667
nm1163847,Giorgos Hraniotis,3,5.666666666666667,72.66666666666667
nm3374181,Sergey Belogolovtsev,3,3.9666666666666663,72.66666666666667
nm0556499,Oleg Maslennikov,3,6.766666666666667,72.66666666666667
nm0036182,Léon Arvel,3,6.599999999999999,72.66666666666667
nm0850951,Ilona Tasnádi,3,5.866666666666667,72.66666666666667
nm0491311,John Laurenz,3,6.233333333333333,72.66666666666667
nm0284535,Allen Fong,3,5.266666666666667,72.66666666666667
nm0343743,Mechthild Großmann,3,5.966666666666668,72.66666666666667
nm0623899,Claire Nebout,12,6.041666666666668,72.66666666666667
nm3627250,Umika Kawashima,3,5.533333333333334,72.66666666666667
nm0460372,Claudia Kment,3,5.800000000000001,72.66666666666667
nm2957448,Rodrigo Corea,3,5.366666666666666,72.66666666666667
nm0939122,Jade Wong,3,6.166666666666667,72.66666666666667
nm1111360,Stefka Yanorova,6,5.8500000000000005,72.66666666666667
nm0262247,Nicola Etzelstorfer,3,5.800000000000001,72.66666666666667
nm5148779,Carrie Gemmell,3,3.6666666666666665,72.66666666666667
nm0408631,Sonia Infante,20,6.06,72.65
nm0705549,Radha,51,6.964705882352942,72.6470588235294
nm0525475,Jamie Luk,8,6.074999999999999,72.625
nm0464715,Lakis Komninos,24,5.704166666666666,72.625
nm3383462,Musari Krishnamurthy,5,7.9799999999999995,72.6
nm0340491,Jatin Grewal,5,4.24,72.6
nm0426841,Shaun Johnston,5,5.5,72.6
nm0707502,Priya Rajvansh,5,7.139999999999999,72.6
nm1482625,Dave R. Watkins,5,4.28,72.6
nm2428088,Paul T.T. Easter,29,3.858620689655173,72.58620689655173
nm1978618,Haruka Kinami,7,6.457142857142856,72.57142857142857
nm0596118,Lutz Moik,7,6.3428571428571425,72.57142857142857
nm3763260,Alice Hirose,7,5.8,72.57142857142857
nm0271806,Lingfeng Shangguan,35,5.960000000000001,72.57142857142857
nm0149216,Chuen-Yee Cha,7,5.357142857142857,72.57142857142857
nm0844002,Henri Szeps,7,6.114285714285714,72.57142857142857
nm0059167,Maria Fiore,16,5.656249999999999,72.5625
nm0245065,María Duval,19,5.5736842105263165,72.52631578947368
nm2715868,Richard Kevin,4,6.425,72.5
nm0033473,Oksana Arbuzova,4,6.05,72.5
nm2853937,Kristina Babushkina,4,5.125,72.5
nm0159201,Yuen Chor,6,5.8999999999999995,72.5
nm4905454,Hanem Mohamed,4,5.65,72.5
nm0613442,Kunio Murai,4,6.85,72.5
nm0947975,Tamer Yigit,4,5.6,72.5
nm0382730,Howard C. Hickman,4,5.9,72.5
nm2027245,Zabi Afshar,4,6.125,72.5
nm0803446,Piotr Siwkiewicz,4,6.124999999999999,72.5
nm1417752,Bill Nowlin,4,6.9750000000000005,72.5
nm0468600,Danuta Kowalska,4,6.275,72.5
nm0813934,Sebastiano Somma,4,4.25,72.5
nm0537301,Te-Lo Mai,13,5.461538461538462,72.46153846153847
nm0232807,Jörn Donner,9,5.5,72.44444444444444
nm0850236,Nino Taranto,35,6.085714285714285,72.42857142857143
nm1779469,Lucia Mascino,7,5.257142857142858,72.42857142857143
nm0859180,Lowell Thomas,7,6.942857142857143,72.42857142857143
nm0245104,Christian Duvaleix,5,5.88,72.4
nm0864607,Lalit Tiwari,5,6.040000000000001,72.4
nm2082853,Anjana Basu,5,5.88,72.4
nm3619575,Kimi Qiao,5,4.9,72.4
nm0056832,Luis G. Barreiro,10,6.7,72.4
nm0623388,Aleksandra Nazarova,5,6.56,72.4
nm0303715,Karine Gambier,39,5.2487179487179505,72.38461538461539
nm0096293,Jacques B. Brunius,3,6.666666666666667,72.33333333333333
nm0861980,Jean-Yves Tual,3,5.533333333333334,72.33333333333333
nm1998360,Janet Bamford,3,5.8,72.33333333333333
nm5411952,Saife Hassan,3,7.166666666666667,72.33333333333333
nm1855130,Jeetu Nepal,3,6.433333333333334,72.33333333333333
nm0084761,Björn Bjelfvenstam,3,5.566666666666667,72.33333333333333
nm0916908,Hugh Webster,3,6.466666666666666,72.33333333333333
nm1856171,Ariane Legault,3,6.266666666666667,72.33333333333333
nm0072785,Beverly Bentley,3,5.433333333333333,72.33333333333333
nm1522327,N.L. Balakrishnan,6,5.75,72.33333333333333
nm0566695,Andre McCoy,3,3.9333333333333336,72.33333333333333
nm0700096,Armando Pugliese,3,6.066666666666666,72.33333333333333
nm0081074,Gene Bicknell,3,4.8999999999999995,72.33333333333333
nm4702698,Chae-Ah Han,3,5.966666666666666,72.33333333333333
nm0156822,Shouweikar,34,5.579411764705882,72.32352941176471
nm4852914,Siddharth Chandekar,13,6.876923076923076,72.3076923076923
nm3140021,Gary B. Gross,4,5.875,72.25
nm0575974,Michael Medwin,20,5.9350000000000005,72.25
nm0368225,John Hasler,4,5.674999999999999,72.25
nm1943777,Antoinette Louw,4,7.5,72.25
nm0911333,Agnieszka Warchulska,4,5.8,72.25
nm0068125,Dan Bell,4,6.275,72.25
nm0437665,Kaija Kangas,4,5.95,72.25
nm0066987,Jennifer Behr,9,5.544444444444445,72.22222222222223
nm0305955,Andrés García,44,5.502272727272726,72.20454545454545
nm0597407,José María Mompín,5,5.8,72.2
nm1778107,Makarand Anaspure,40,6.645000000000003,72.2
nm0228856,Jade Jenise Dixon,5,6.58,72.2
nm0332167,Lex Goudsmit,5,6.840000000000001,72.2
nm0723032,Malka Ribowska,5,6.119999999999999,72.2
nm0577935,Sunnyi Melles,11,5.427272727272727,72.18181818181819
nm0017611,Aysegül Aldinç,6,6.866666666666667,72.16666666666667
nm0653010,Angelica Ott,6,4.95,72.16666666666667
nm0458047,Ingvar Kjellson,7,5.6571428571428575,72.14285714285714
nm4512244,Yûna Taira,8,6.2125,72.125
nm1165588,Ahu Kheradmand,12,5.45,72.08333333333333
nm0944079,Charlotte Wynters,14,6.149999999999999,72.07142857142857
nm0610127,Sotiris Moustakas,37,5.41081081081081,72.05405405405405
nm0306286,Lolo García,5,4.9799999999999995,72.0
nm1127954,Woon-gye Yeo,3,5.433333333333333,72.0
nm0186963,Stacia Crawford,5,5.24,72.0
nm4857355,Sampurna Lahiri,3,6.8999999999999995,72.0
nm2808117,Randy Hardesty,3,5.033333333333333,72.0
nm3312270,Linda Cieslik,3,4.666666666666667,72.0
nm0317098,Patricia Palmer,3,6.099999999999999,72.0
nm0035028,Ahmet Arkan,3,6.5,72.0
nm0105499,Jerzy Braszka,4,5.0,72.0
nm0249572,Lada Edmund Jr.,3,6.366666666666667,72.0
nm3717607,Peter Berzanskis,3,5.400000000000001,72.0
nm0512386,Marty Lindsey,5,6.76,72.0
nm0399510,Jana Hubinská,4,6.5249999999999995,72.0
nm0937508,Magda Teresa Wójcik,3,5.566666666666666,72.0
nm0622959,Martha Navarro,8,6.500000000000001,72.0
nm0880813,Martin Umbach,3,6.633333333333333,72.0
nm0032653,Sonia Aquino,3,4.666666666666667,72.0
nm0240267,Susan Duerden,3,3.5,72.0
nm0582811,Manouk van der Meulen,10,6.180000000000001,72.0
nm1717882,Elizabeth Anweis,5,5.0200000000000005,72.0
nm0392059,Stuart Holmes,10,6.7299999999999995,72.0
nm1357620,Marion Kerr,3,7.066666666666667,72.0
nm0686245,Antonietta Pizzorno,3,6.733333333333334,72.0
nm0292041,Valentina Frascaroli,4,6.199999999999999,72.0
nm1417880,Freddie Webb,3,6.5,72.0
nm0030344,Frank Annese,3,5.133333333333334,72.0
nm1195010,Sylwia Juszczak,4,6.5,72.0
nm2551681,Nadine Chandrawinata,4,5.824999999999999,72.0
nm1235703,Hye-seon Kim,4,6.925,72.0
nm0023949,Leonora Amar,5,6.460000000000001,72.0
nm0190432,Pep Cruz,3,7.3,72.0
nm0067845,Sondos Belhassen,3,6.633333333333333,72.0
nm0030797,Aimé Anthoni,9,5.522222222222222,72.0
nm0788152,Shanker,23,6.308695652173912,71.91304347826087
nm0149630,Yehia Chahine,22,6.131818181818181,71.9090909090909
nm0644713,Keiko Oginome,11,6.20909090909091,71.9090909090909
nm2847166,Siddarth Jadhav,18,6.377777777777777,71.88888888888889
nm0764346,Tom Santschi,18,6.3055555555555545,71.88888888888889
nm3437910,Gargi Roy Chowdhury,7,6.957142857142856,71.85714285714286
nm0855776,Osvaldo Terranova,7,6.9,71.85714285714286
nm0659266,Vijayata Pandit,7,5.614285714285714,71.85714285714286
nm0694817,Ángel del Pozo,13,5.3538461538461535,71.84615384615384
nm0178389,Stelvio Rosi,18,5.449999999999999,71.83333333333333
nm4730845,Thanh Hang,6,6.466666666666666,71.83333333333333
nm4845366,Tanya Christiansen,6,5.8500000000000005,71.83333333333333
nm0617911,Annie Mörk,6,6.266666666666667,71.83333333333333
nm0080247,Bharathi,32,7.837499999999999,71.8125
nm0440341,Yuriy Kayurov,10,6.779999999999999,71.8
nm0618929,Ghorban Nadjafi,5,6.1,71.8
nm0798499,Rita Silva,5,3.8400000000000007,71.8
nm0176801,Angell Conwell,10,5.0200000000000005,71.8
nm0872214,Joanna Trzepiecinska,5,6.0600000000000005,71.8
nm0510988,Stefanos Linaios,9,6.333333333333333,71.77777777777777
nm0764017,Charo Santos-Concio,13,7.753846153846154,71.76923076923077
nm3522291,Hin-Cheung Choi,4,5.75,71.75
nm0943200,Yinyan Wu,4,6.45,71.75
nm0406135,Zygmunt Hübner,4,6.825000000000001,71.75
nm0645726,Kaarlo Oksanen,4,6.7,71.75
nm0943207,Yujuan Wu,4,6.35,71.75
nm0876706,Oguz Tunç,4,5.95,71.75
nm0484880,Joe Lando,4,5.7749999999999995,71.75
nm1982933,Houman Seyyedi,11,5.736363636363636,71.72727272727273
nm0252621,Tawfik El Deken,64,5.810937500000001,71.6875
nm4542451,Ivey Bronwen,3,4.766666666666667,71.66666666666667
nm4379986,Beto Kusyairy,3,7.5,71.66666666666667
nm5451383,Melissa Bolona,3,5.733333333333333,71.66666666666667
nm2354913,Jessika Grau,3,5.900000000000001,71.66666666666667
nm0284016,Shui-Wah Fok,6,5.866666666666667,71.66666666666667
nm1296405,Marek Richter,3,6.633333333333333,71.66666666666667
nm0215434,María del Carmen Farias,3,6.1000000000000005,71.66666666666667
nm1275065,Kansas Carradine,3,4.366666666666666,71.66666666666667
nm0558363,Sergi Mateu,12,6.308333333333334,71.66666666666667
nm0189720,Dermot Crowley,3,6.8,71.66666666666667
nm0273525,Géraldine Fernández,3,6.033333333333334,71.66666666666667
nm0452052,Ipolite Khvichia,6,7.533333333333334,71.66666666666667
nm0617387,Otto Mächtlinger,3,7.066666666666666,71.66666666666667
nm5282063,Mithun,3,7.433333333333334,71.66666666666667
nm4275773,Kate Lister,3,5.8,71.66666666666667
nm1422348,Andy S. Allen,3,6.8,71.66666666666667
nm0785115,Galina Sergeyeva,3,7.233333333333333,71.66666666666667
nm5619822,Marie Iitoyo,3,6.466666666666666,71.66666666666667
nm0274552,Filipe Ferrer,3,6.533333333333334,71.66666666666667
nm0530555,Gustaf Lövås,8,3.975,71.625
nm1519500,Keith Collins,13,6.038461538461537,71.61538461538461
nm0847110,Chôei Takahashi,5,5.94,71.6
nm0171328,Mildred Coles,10,6.35,71.6
nm0267057,Said Faraj,5,5.340000000000001,71.6
nm0496339,Agustina Lecouna,5,5.819999999999999,71.6
nm0654494,Earl Owensby,10,5.0600000000000005,71.6
nm0945836,Eijirô Yanagi,10,7.19,71.6
nm3201704,Riho Takada,5,5.58,71.6
nm0373745,Antonie Hegerlíková,5,6.0600000000000005,71.6
nm0954702,Rina Zelyonaya,7,6.7142857142857135,71.57142857142857
nm0736035,Milton Rodríguez,21,5.704761904761905,71.57142857142857
nm0611804,Jack Mulhall,45,6.173333333333334,71.53333333333333
nm0837797,Sukumari,66,6.512121212121212,71.51515151515152
nm0620109,Aimi Nakamura,4,5.275,71.5
nm1025610,Hazim Körmükçü,4,6.625,71.5
nm0342295,Oliver Grimm,8,6.1375,71.5
nm0274034,Angelo Ferrari,4,6.275,71.5
nm0441077,Gergely Kaszás,4,6.825,71.5
nm0810051,Stuart Smith,8,4.425000000000001,71.5
nm0008107,Catarina Abdalla,4,5.0,71.5
nm0803070,Einar Sissener,6,6.083333333333333,71.5
nm0811868,Pyotr Sobolevsky,4,6.525,71.5
nm0390258,Rebecca Holden,6,4.566666666666667,71.5
nm0997433,Veena Malik,8,4.4625,71.5
nm0066919,Ravi Behl,6,4.983333333333333,71.5
nm0666664,Dominique Paturel,8,6.300000000000001,71.5
nm0181342,Bella Cortez,9,5.255555555555556,71.44444444444444
nm0702554,Lasse Pöysti,25,5.595999999999999,71.44
nm0710469,Elsa Rantalainen,7,5.428571428571429,71.42857142857143
nm0526103,Gianni Lunadei,7,5.985714285714286,71.42857142857143
nm0865822,Hidenori Tokuyama,5,6.0200000000000005,71.4
nm3648279,Dhanraj,5,5.279999999999999,71.4
nm0157304,Yuet Sang Chin,13,5.96923076923077,71.38461538461539
nm0638453,Júlia Nyakó,8,6.35,71.375
nm0041388,Anne Aubrey,8,6.5375,71.375
nm0872112,Luis Trenker,19,6.489473684210527,71.36842105263158
nm1910815,Subhasish Mukherjee,11,6.872727272727272,71.36363636363636
nm0066468,Ansje Beentjes,3,6.333333333333333,71.33333333333333
nm6229893,Mek Mekwattana,3,5.066666666666666,71.33333333333333
nm0737432,Rogéria,3,7.066666666666667,71.33333333333333
nm2074579,Ryan Reyes,3,6.166666666666667,71.33333333333333
nm0340648,Nicole Grey,3,4.433333333333334,71.33333333333333
nm0867545,Hendrik Toompere Jr.,3,7.333333333333333,71.33333333333333
nm1632661,Ka-hyeon Jang,3,4.633333333333333,71.33333333333333
nm0276162,Rachel Fielding,3,6.8,71.33333333333333
nm0944196,Aribert Wäscher,9,6.377777777777776,71.33333333333333
nm0946947,Ramin Yazdani,3,6.766666666666667,71.33333333333333
nm0147636,Pier Maria Cecchini,3,4.9,71.33333333333333
nm0087325,Roberto Blanco,3,4.033333333333333,71.33333333333333
nm2086999,Juanjuan Ye,3,6.633333333333334,71.33333333333333
nm1438907,Ari Zagaris,3,6.866666666666667,71.33333333333333
nm3370175,Amanda Howell,3,5.1,71.33333333333333
nm4442569,Joy Badlani,3,6.166666666666667,71.33333333333333
nm1085818,Kamil Kollarik,3,6.0,71.33333333333333
nm1650015,Somaya El Alfy,6,5.833333333333333,71.33333333333333
nm0619056,T.S. Nagabharana,3,8.1,71.33333333333333
nm0014216,Peggy Ahn,3,6.366666666666667,71.33333333333333
nm0592783,Akhil Mishra,3,6.833333333333333,71.33333333333333
nm0250079,Jay Edwards,3,4.866666666666667,71.33333333333333
nm0393251,Hong Pan,13,6.699999999999999,71.3076923076923
nm0854177,Manuel Tejada,13,5.507692307692308,71.3076923076923
nm0407649,Çolpan Ilhan,47,6.1744680851063825,71.29787234042553
nm0244900,Rajatabha Dutta,48,6.241666666666667,71.29166666666667
nm1253995,Champion,35,6.4885714285714275,71.28571428571429
nm0008240,Farkhad Abdraimov,7,6.671428571428573,71.28571428571429
nm0157130,Sachiko Chiba,7,7.114285714285714,71.28571428571429
nm0748358,Martxelo Rubio,4,5.35,71.25
nm0286597,Ann Forrest,4,6.574999999999999,71.25
nm0585461,Robert Middlemass,4,6.500000000000001,71.25
nm0646380,Maria Olguim,4,6.925000000000001,71.25
